Country code,Year,SeriesID,Value,SourceID,Access time
116,1995,4,117.0,2,June 2023
116,2005,4,165.0,2,June 2023
116,2010,4,210.0,2,June 2023
116,2015,4,157.0,2,June 2023
116,2019,4,161.0,2,June 2023
116,2020,4,195.0,2,June 2023
116,2021,4,171.0,2,June 2023
116,1985,5,14.0,2,June 2023
116,1995,5,506.0,2,June 2023
116,2005,5,453.0,2,June 2023
116,2010,5,681.0,2,June 2023
116,2015,5,679.0,2,June 2023
116,2019,5,966.0,2,June 2023
116,2020,5,1374.0,2,June 2023
116,2021,5,1367.0,2,June 2023
116,1995,6,15.0,2,June 2023
116,2005,6,7.5,2,June 2023
116,2010,6,6.4,2,June 2023
116,2015,6,4.0,2,June 2023
116,2019,6,3.8,2,June 2023
116,2020,6,5.5,2,June 2023
116,2021,6,5.4,2,June 2023
120,1985,3,134.0,2,June 2023
120,1995,3,380.0,2,June 2023
120,2005,3,279.0,2,June 2023
120,2010,3,303.0,2,June 2023
120,2015,3,434.0,2,June 2023
120,2019,3,895.0,2,June 2023
120,2020,3,1021.0,2,June 2023
120,2021,3,735.0,2,June 2023
120,1985,4,18.0,2,June 2023
120,1995,4,64.0,2,June 2023
120,2005,4,138.0,2,June 2023
120,2010,4,237.0,2,June 2023
120,2015,4,230.0,2,June 2023
120,2019,4,403.0,2,June 2023
120,2020,4,380.0,2,June 2023
120,2021,4,406.0,2,June 2023
120,1985,5,152.0,2,June 2023
120,1995,5,444.0,2,June 2023
120,2005,5,417.0,2,June 2023
120,2010,5,540.0,2,June 2023
120,2015,5,664.0,2,June 2023
120,2019,5,1297.0,2,June 2023
120,2020,5,1401.0,2,June 2023
120,2021,5,1141.0,2,June 2023
120,1985,6,1.8,2,June 2023
120,1995,6,4.3,2,June 2023
120,2005,6,2.2,2,June 2023
120,2010,6,2.0,2,June 2023
120,2015,6,2.1,2,June 2023
120,2019,6,3.3,2,June 2023
120,2020,6,3.5,2,June 2023
120,2021,6,2.6,2,June 2023
136,1985,3,0.0,2,June 2023
136,1995,3,-1.0,2,June 2023
136,1985,4,0.0,2,June 2023
136,1995,4,0.0,2,June 2023
136,1985,5,0.0,2,June 2023
136,1995,5,-1.0,2,June 2023
140,1985,3,73.0,2,June 2023
140,1995,3,126.0,2,June 2023
140,2005,3,37.0,2,June 2023
140,2010,3,78.0,2,June 2023
140,2015,3,295.0,2,June 2023
140,2019,3,395.0,2,June 2023
140,2020,3,534.0,2,June 2023
140,2021,3,443.0,2,June 2023
140,1985,4,31.0,2,June 2023
140,1995,4,42.0,2,June 2023
140,2005,4,52.0,2,June 2023
140,2010,4,183.0,2,June 2023
140,2015,4,192.0,2,June 2023
140,2019,4,282.0,2,June 2023
140,2020,4,299.0,2,June 2023
140,2021,4,216.0,2,June 2023
140,1985,5,104.0,2,June 2023
140,1995,5,168.0,2,June 2023
140,2005,5,89.0,2,June 2023
140,2010,5,261.0,2,June 2023
